사투리,표준어
시판햄댄하멍,시판한다고하면서
가졍와선게만은,가져왔던데
화장품이랜행,화장품이라고해서
가졍왔더라고,가져왔더라고
회색이난에,회색이라서
소나이꺼,남자꺼
크림이라,크림이야
디자인한거라,디자인한거야
경해신디,그런데
발라봠주게,발라보고있지
씹구정하게,씹고싶게
특이한디,특이한데
섞엉으네,섞어서
좋아하켜만은,좋아하겠지만
갈림직하다예,갈리겠네요
씹는디,씹는데
화장품이주게,화장품이야
받아그네,받아서
만드는거라,만는거야
먹엉도,먹으면서
만드는거라,만드는거야
중요한디,중요한데
만들언에,만들어서
연구행,연구해서
이녁이,네가
만들엄댄,만든다고
좋아햄댄,좋아한대
발라봐야되켜,발라봐야겠어
좋아행,좋아해서
먹고하주게,먹고해
키워보잰,키워보라고
싸댄,싸대
같애그네,같아서
시키잰하믄,시키려고하면
상품행,상품해서
신청행으네,신청해서
들어갔주만은,들어갔지만
한댄하는거라,한다고하는거야
가이네,걔네가
경햄더라고,그렇더라고
알아지크라?,알아지겠어?
받앙,바아서
좋다양,좋네요
다념신게,다니네
연락와서래,연락왔더래
방송사랜,방송사래
않댄,않대
고참이라,고참이야
좋아랜,좋대
사랜,사라고
앉앙이시멍,앉아있으면서
정해졍으네,정해져서
이쁘강,이뻐
고우난,고우니까
이제라,이젠
잡앙시녜,잡았으니까
느가,너가
골라보라,골라봐
이제랑,이젠
하젠,할래
똘이,딸이
손지가,손주가
골라줘사게게,골라줘야돼
골라줘사,골라줘야
산덴.,산대.
갑디가게.,갔습니다.
이디,어디
놀레가고,놀러가고
시키켜둰,시켜두고
경하다,그러다가
돌레가고,데리러가고
경헌,그런데
밤이난,밤에
왜영,외치면서
사람이주게.,사람이야.
이녘,자기
고라난,말했던
고랐다,말했다
봇도록,밝을때까지
이디,이쪽으로
가당도,가다가도
잃어먹엉,잃어버리고
이노무거,이거
어딘고,어디지
저디,저쪽으로
생각헤영그녜,생각해서
경헤영,그래서
삼년꺼장,삼년까지
돌아댕겨부난,돌아다녀버리니까
되나마나,이래나 저래나
이상하난,이상하니까
되나마낭,이래나 저래나
놀레,놀러
갈드랑,갈때
돌랑가라,데려가라
놀러가게,놀러가자
감수다,갑니다
가게마씸.,갑시다.
강그녜,가서
벋친줄도,힘들줄도
몰랑,모르고
갸네,걔네
쟈이들은,쟤네들은
쫓아댕기당,쫓아다니다
좀도,잠도
게낭,그러니까
외다그녜,외치다가
보내지믄,보내지면
자다그녜,자다가
자당그녜,자다가
넘,남
기어나강그녜,기어나가서
먹당그녜,먹다가
혼본은,한번은
오멘.,와.
혼번,한번
살암신가,살았나
헤여.,해.
않으고,않고
나타나믄,나타나면
살암져게,살았지
있다그녜,있다가
와난,오니까
보이민,보이면
존소리를,잔소리를
하렌,하라고
곧기를,말하기를
헐까,할까
펀찍,제대로
안고랑,말 안해서
놀래래라도,놀러라도
댕기지말랑,다니지말고
졸바로,똑봐로
봥그녜,봐서
집이서만이라도,집에서만이라도
봐등가,보든가
봐줌시믄,봐주면
좋아짐게,좋을텐데
계약해오믄,계약해오면
계약허는디,계약하는데
꺼장만이주,까지만이지
경하멍그녜,그러면서
여자라부니깐은,여자니깐
모니깐은,모니깐
아멩해도,아무래도
여자라,여자라서
고만허믄,가만히 있으면
요것들이,이것들이
내버릴꺼,내버려둘꺼
커지라게,커지더라
되가는거주,되어가는거지
짓는디,짓는데
호루,하루
셍인거라,모양인거야
명질전이,명절전에
비니루,비닐
비닐루,비닐
하연예,해서
가지다녜,가져와서
어신때랑,없을때라
가지단,가져다
침대와녜,침대와서
들러대껴다녜,들고 던지더니
가져와서,가져왔어
가분거,가버린거
모서왕,무서워서
좀을,잠을
자져사말이주게,잘 수 있어야 말이지
쓰레기통신디,쓰레기통에
대껴둬그녜,던져두고
대껴지나,던져지겠나
잘라했지,자려고했지
이레,이쪽에서
좀잔,잠자고
뒷넷날은,다음날은
창고렌,창고에
해가라,하라고
오나녜,와서
내쳐져서라게,내쳐졌더라
경헤도,그래도
들어봥,들어봐서
누게누게가,누구누구가
헤여그녜,해서
헴꾸나.,하는구나.
헨게,하더라
겡헤라,그렇게 하더라
하연,그래서
쫓아댕기지,쫓아다니지
않을때난,않을때라
짓을때난,짓을때라
적어왔주게,적어왔지
할때난,할때니까
내쳐지고,내치고
헤신디,했는데
헹그녜,해서
솖고,삶고
헨,해서
안쪄놨당,갔다놔서
먹으렌,먹으라고
줘두고,주고
혼사람속,한사람씩
놩그녜,놓고
계산해가렌,계산해가라고
하멍그녜나놘,해두니까
계산하당,계산하다가
줘져?,줄 수 있겠어?
있젠,있는다고
허였제,하지
내쳐사주,내쳐야지
어쩔꺼라,어쩔거야
우기는디,우기는데
계산헹,계산해서
주젠,주려고
될거라게,되겠어
될거라,될거야
지네끼리,자기네끼리
나분거,나버린거
헤젼놔난,해가니까
장부허고,장부하고
챙겨그녜,챙겨서
돌고,데리고
정해져놓으민,정해지면
인부들이난,인부들이니까
들어오라,들어와
와그녜,와서
하연,해서
보내부난,보내니까
돌아당,데려다가
먹언덜,먹으면서
놀당덜,놀면서
뒷네날은,다음날은
계산해가랑,계산해가라고
계산해가지않애?,계산해서 가더라
허멍도,하면서도
불엉,붙여서
세어놔놘,세놓으니까
여자믄,여자면
못하주게게,못하지
창지가,창자가
부렀구나,버렸구나
부두내,부도내서
와부런,와버렸어
부두낸,부도내서
부두내완,부두내서
헤부난,해버리니까
그딧것도,거기것도
지실때,지을때
나부나녜,나버리니까
내부러,내버려둬
댕껴부럽서게,던져버리세요
도렌,주라고
돌아댕기지도,돌아다니지도
맙서게.,마세요.
부두나부난,부도나니까
받으고,받고
부두,부도
빠르젼,빨라졌어
아방은,아버지는
어떵헨,어떻게해서
뽑아오쿠다,뽑아올게요
나생각에,내 생각에
이상한거라게,이상하더라고
겅헨,그래서
사장신디,사장한테
골랑헤그녜,곤란해서
끊어줍서,끊어주세요
죽어지쿠다게,죽겠습니다
돌랑돌랑,두근두근
아즈망만,아줌마만
앉아그녜,앉아서
허여두렌,해두라고
허연그녜,해서
소정허쿠메,사정할테니
안쓰난,안쓰니까
내노렌,내놓으라고
내놔사되난게,내놔야하니까
이레,이쪽으로
하여,해서
줍서게,주세요
해줘부난,해줘버리더라
헤졍,해져서
넘어녜,넘어서
초자,찾아
먹어젼,먹어져서
되연예,되서
찾아먹어신디,찾아먹었는데
부두가,부도가
난거라,난거야
대껴붑서,던져버리세요
내붑서,내버려두세요
부두난것이,부도난것이
하구나,많구나
내왕,내와서
놈것들만,남것들만
부두내온거라,부도내온거야
맨들어두고,만들어두고
지네도,자기네도
촐려당,차려다가
몰라녜,몰라서
부두놔난,부도나니까
할꼬,할까
가져가렌,가져가래
지네자,자기네
설러가렌,치우래
하시난,많으니까
설러가렌,치워가래
한한 하십디다게,많습니다
실렁오난,실어다오니까
어떵사,얼마나
착한디,착한지
멘들어당,만들어다가
그기,그거
내치젠,내치려고
좀좀헹,조용히
부두날,부도 날
회사게,회사지
부두난,부도난
지네는,자기네는
안하켄,안 한다고
거졍,가져가서
살켄,산다고
거져오렌,가져오라고
젼이,전에
알안서게,알았어
한한헤선게,많이 있더라
맨들꺼,만들꺼
거졍강그녜,가져가서
회사가녜,회사가서
월급주렌,월급주래
겡헨도,그래도
보단,보니까
보난예,보니까
아씨것도,아가씨것도
아씨대로,아가씨대로
해놔,해놨어
맨들어,만들어
부두,부두
내완,내서
맨들어놘.,만들어놨어.
겅헹,그래서
허난예,하니까
놈이한테,남한테
경하연,그렇게 해서
헴시카보덴,하고있을까봐
허연,많이
그디게,거기에
짓어신디,짓었는데
좋앙난,좋으니까
내연,내서
나는디만,나는데만
쫓아댕겸주,쫓아다니지
하연,많이
혀연예,해서
벌엄졈신가,벌고있나
난,날
전화완예,전화와서
빌려주민,빌려주면
멘들,만들
은행에당그녜,은행에다가
앉아주믄,얹어주면
은행에당,은행에다가
꿘그녜,꿔서
냅들줍디가가,내주겠습니다
댕길때,다닐때
빌리렌허믄,빌리려하면
빌어가,빌려가
들으놧주게,들어놨었어
들어놔길래,들었어서
빌려줭,빌려줘서
본가당,주워서
헌것이,것이
그거라라,그거인거야
게난예,그러니까
빌려주쿠다,빌려주겠습니다
빌러갑서,빌려가세요
들었단,들었다가
들어녜,들어서
빌려줄쿠다,빌려주겠습니다
빌려줍디다,빌려줍니다
고생해놔난,고생했었으니까
빌려줄거구,빌려줄거고
빌려갑서,빌려가세요
고랐주게,말했지
곧는말,하는 말
고대로,그대로
고른거라,말 한거야
좋수다게,좋습니다
좋지게,좋지
바꿩쓰주,바꿔쓰지
경하연,그렇게
멧달,몇달
내쳔게만은,내치더만은
내완버련,내버렸어
내부난게,내버렸더라
치워둰,치워뒀어
꼬션예,꼬셔서
짓어주렌,짓어주라고
가지맙서,가지마세요
가지맙서게,가지마세요
가나녜,가니까
둘이가 ,둘이서
헤다녜,해둬서
짓어갔덴,지었대
생긴거라,생긴거야
구깃장으로,심산으로
지신거라,지은거야
부두넴젠,부도내려고
허영,많이
먹어놔놘,먹었으니까
버릇되분거주게,버릇되어버린거지
하나녜,하니까
요망지게,똑똑하게
가녜,가서
아즈망한테,아줌마한테
항,해서
땡꾸,탱크
짓어신디,지었는데
종강내불쿠과,종강내겠습니까
지실쿠과,짓겠습니까
헴수다,합니다
찍어오렌.,찍어오래.
가그녜,가서
찍어줍서,찍어주세요
받아오쿠다,받아오겠습니다
쓰쿠다,쓰겠습니다
받앙오쿠다.,받아오겠습니다.
걱정말앙,걱정말고
찍어줘그나게,찍어줘서
찍어주난,찍어주니까
껀,것은
허염시쿠데,할까봐
나것도,내것도
받아줍서,받아주세요
철거공꺼고,철거공꺼랑
우리꺼고,우리꺼랑
와불지않애?,와버렸어
정리해놔부난,정리해놔서
똔사람은,딴사람은
못받앙,못받아서
아즈망은,아줌마는
어떵사에,어떻게
짓어신디,지었는지
지대로,자기대로
짓진언,지어서
부두내여부런.,부도내버렸어.
헤고,하고
부두났다,부도났다
안헹,않고
도망가부러,도망가버려
부두날때마다,부도날때마다
혼번은,한번은
부두나민,부도나면
아씨네,아가씨네
해결보젠,해결보려고
해결볼꺼난,해결할꺼니까
삼일되믄,삼일되면
해결봐놔사,해결봐야
왕그녜,와서
하당게,하다가
되신가?,됐나?
급센,가자고
안강,안가고
삼일되난,삼일되니까
겡헨,그래서
급서,가세요
써줜,써줬어
몰랐주,몰랐지
써주구,써주고
쏘녜,써서
몰람신줄,모르는줄
써주렌,써주라고
써준거라,써준거야
고람시,말하지
하여그녜,해서
그려줜,그려줬어
그려주난,그려주니까
이상허다,이상하다
헴시고,하는건가
헴신고,하는건가
모른거주게,모른거지
똘한티,딸한테
전화하녜,전화해서
이만저만행,이래저래서
쓰러져신디,쓰러졌는데
헴쪄,한다
글렝헤도,가라해도
돌라,데려
가보라,가봐
강게,가서
돌아온덴,돌아온대
되놘,되니까
사름이,사람이
심해부난예,심하니까
병원신디,병원에
못하주게,못하지
게고,그리고
스타일이난,스타일이니까
댕기지도,다니지도
말렌헨,말라고했어
낮이,낮에
가렌,가라고
일학년때사,일학년때
되신지,됐는지
큰때랑,큰때에
오지맙서,오지마세요
헤젠,하려고
가쿠다.,가겠습니다.
경헌,그래서
그디강,거기가서
장,자고
뒷넷날,다음날
똘들이,딸들이
착헨게,착해
어멍이영,어머니랑
싸울까보덴헤주,싸울까봐했지
졸드련,걱정되서
쌈는,싸우는
사람이주기게,사람이지
놈만,남만
부려먹으난,부려먹으니까
부려먹엉,부려먹고
이녘내로,자기대로
이적대로,자기대로
지냥으로,자기대로
못끄져가,못가져와
비완,비워서
자쿠다,자겠습니다
사먹쿠다,사먹겠습니다
갔당그녜,갔다가
와불지게,와버렸지
밤인,밤엔
올라완게,올라와서
올라오카부덴,올라올까봐
부끄렁,부끄러워서
올라올까부덴,올라올까봐
되가난,되가니까
나롱,나두고
나신디서,나한테
각시놩,각시놓고
이디,이쪽
낮이만,낮에만
왔당가부럼수다,왔다가버립니다
겡은,그러니까
이리,이쪽에서
자믄,자면
어르신넨,어르신네는
좀들도,잠들도
밤인,밤이
헤전게,해지니까
헤그녜,해서
열흘되난,열흘되니까
시켜부난게,시키더라
시켜신디,시켰는데
우리한티,우리한테
안고랑,말 안하고
거짓말헤녜,거짓말해서
댕긴다,다닌다
허지멀렌,하지말라고
말라난,말라니까
가운디,가운데
왔다갔다헤여,왔다갔다해
저추룩,저것처럼
이추룩,이것처럼
않애,않고
왔다갔다헴나,왔다갔다하나
이러케,이렇게
헤믄,하면
게미이,그러게
와졈쪄.,와진다.
엽뿔,일부러
햄신가,하고있는건가
허튼,다른곳
배리멍,보면서
헴신가만,하는거만
생각했져,생각했어
안고란.,말 안했어.
경헤신디,그랬는데
이삼년전에사,이삼년전에는
댕겨보렌,다녀보래
경허이,그래도
헴젼지,하지
헴찌,하지
잘해여,잘해
돌아왐서,돌아오고있어
헨게만은,하더만은
하르방신디,할아버지한테
와녜,와서
추접헨,더러워
안을크라,안겠어
뽀뽀해주렌,뽀뽀해주라고
추접해서,더러워서
지와서,나서
못할크라,못하겠어
피워부난게,피워버리니까
