사투리,표준어
하는건디,하는건데
나도,나도
않암시난,않으니까
내붑써게,냅둬요
내불었당으네,놔뒀다가
{laughing},{laughing}
맞다게,맞아
봐.,봐.
저기,저기
해신디,했는데
했는지,했는지
(()),(())
거주게,거 거든
불만이지,불만이지
아이니까,아이니까
돌아가는,돌아가는
하여그네,하니까
하는디,하는데
하니깐,하니깐
넘어가고,넘어가고
하고,하고
이,#이
했는데,했는데
느니깐,느니깐
응,응
다,다
받네,받네
하는디,하는디
때보다,때보다
가잖아.,가잖아.
줄어들었대,줄어들었대
거부하는지,거부하는지
게,#게
강으네,가서
(()),(())
거지,거지
이?,그렇지?
그런거지,그런거지
있는거고,있는거고
입장에서,입장에서
달라,달라
들,들
(()),(())
(()),(())
하는,하는
아이고,아이고
줬잖아.,줬잖아.
잘돼서,잘 됐어
(()),(())
해놓고,해놓고
때부터,때부터
사건이라.,사건이야.
사람이,사람이
이?,그치?
사람,사람
했잖아,했잖아
했잖아.,했잖아.
겅헌디,그런데
돼서,됐어
하더라,하더라
무신,무슨
(()),(())
뽑아주.,뽑았지.
알앙으네,알아서
뭐,뭐
버렸잖아,버렸잖아
뭐,뭐
문제냐,문제냐
안들어와,안들어와
이제,이제
막,막
(()),(())
핑계에,핑계에
올령으네,올려갖고
만들어졌던데,만들어졌던데
(()),(())
어서.,없어.
주고,주고
겅하난,그러니까
해서,해서
어,어
아니고,아니고
얼마,얼마
그거를,그거를
(()),(())
하멍,하면서
(()),(())
방송핸,방송했어
(()),(())
(()),(())
햄잖아.,하잖아.
햄댄.,한대.
아이들도?,아이들도?
이성,있고
하난,하니까
모질라고,모자르고
(()),(())
햄댄.,한대.
하는거난.,하는거니까.
게매,그러게
똑같애,똑같애
각자,각자
어떵,어떻게
하젠,하려고
(()),(())
마찬가지,마찬가지
(()),(())
어떵해?,어때?
맛좋수다,맛있어요
게,#게
디카페인,디카페인
먹으맨,먹더라
세어?,세?
세어,세구나
물,물
(()),(())
움직이크라,움직일게
비와동,비워두고
맛인지.,맛인지.
먹어봐신디,먹어봤는데
먹젠?,먹으려고?
자이도,쟤도
게,#게
게,#게
남져,난다
이,#이
잘자,잘자
어서,없지
먹지?,먹지?
요디꺼,여기거
물,물
놔,놔
아이고,아이고
떼불젠,떼려고
이,#이
떼동으네,떼둬갖고
(()),(())
구천원인가?,구천원인가?
구천원?,구천원?
(()),(())
(()),(())
먹을거야,먹을거야
이서,있어
이,#이
병,병
먹으나?,먹으나?
사줘.,사줘.
(()),(())
산?,샀어?
있거든,있거든
전에,전에
뚜껑,뚜껑
같은데거주,같은데거야
되는거,되는거
좋다,좋다
왔더라,왔더라
방법,방법
쓰고,쓰고
쓰고,쓰고
(()),(())
사게되면,사게되면
붙여줍서,붙여줘요
일본건디,일본건데
게,#게
않으카?,않을까?
어시카?,없을까?
아니라,아니야
좋은거라,좋은거야
강,가서
(()),(())
갔당,갔다가
날,날
(()),(())
때,때
(()),(())
접시,접시
실리콘,실리콘
실리콘,실리콘
알아졌저,알았네
않해졌저,않았네
이신게,있네
몰라,몰라
클리어,클리어
토마토,토마토
다용도기,다용도기
아니냐?,아니냐?
요거다,요거다
덮개,덮개
파스텔,파스텔
이신게,있네
되겠습니다,되겠습니다
이,이
있다,있다
들어,들어
들어,들어
사천원이래,사천원이래
이상이지?,이상이지?
색깔,색깔
상관,상관
무사?,왜지?
무시거?,뭐?
(()),(())
게,#게
보자,보자
파는덴디?,파는 곳 인데?
게,#게
해영으네,해가지고
산.,샀어.
실려와부니까,시려우니까
이,#이
이만얼만디,이만얼만디
이,#이
천원,천원
햄드라.,하더라.
브라운,브라운
{laughing},{laughing}
다,다
놔둬.,놔둬.
이,#이
골아봅써.,말 해봐요.
(()),(())
실려왕게,시려워갖고
한거,한거
(()),(())
있드라고,있드라고
않암시?,않니?
움직염신게,움직이네
(()),(())
이,#이
하맨,한다
어신디,없는데
아이디,아이디
이?,그치?
안하게,않게
나뒀주게,놔뒀지
(()),(())
채,채
다녀,다녀
잊어부러,잊어버려
이,#이
이,#이
된다,된다
막,막
있고?,있고?
몰라,몰라
하니까,하니까
닮드라?,같더라?
강으네,가서
어린아이들,어린아이들
해주고,해주고
닮드라,같더라
있어,있어
이서부난,있어서
오래돼서,오래됐어
진짜?,진짜?
그,그
막,막
해서,했어
뭐냐,뭐냐
어쩌고,어쩌고
하던데,하던데
무슨,무슨
암튼,암튼
뭐,뭐
햄신가?,하나?
드는데,드는데
있네,있잖아
초만,초만
응,응
와가지고,와가지고
그렇군,그렇군
드네?,들잖아?
맞아,맞아
돈을이,돈을
있네,있잖아
닮아,같아
드니까,드니까
해도,해도
뭐지?,뭐지?
지금까지?,지금까지?
믿었거든?,믿었거든?
하고,하고
들언?,들었어?
이백만원이연,이백만원이였어
오마이갓,오마이갓
기숙사비,기숙사비
뭐~,뭐~
용돈,용돈
여행비,여행비
말하면,말하면
{laughing},{laughing}
왜,왜
약간,약간
그래,그래
생각해보면,생각해보면
해,해
바껴져,바껴져
{laughing},{laughing}
등골브레이커,등골브레이커
사람,사람
그렇군,그렇군
뭐지?,뭐지?
가네?,가잖아?
어,어
-엄마를-,-엄마를-
아,아
어제,어제
보냈거든?,보냈거든?
근데,근데
너무이,너무
느낌이,느낌이
막,막
막,막
인,있어
타입?,타입?
계획이면,계획이면
근데,근데
-결-,-결-
있네,있잖아
좀,좀
같애,같애
근데,근데
좋은데,좋은데
아니라,아니라
돼?,돼?
그거지,그거지
다니잖아,다니잖아
{laughing},{laughing}
무계획인데,무계획인데
따라주는데,따라주는데
{laughing},{laughing}
있네,있잖아
뭐지?,뭐지?
아니라,아니라
무계획인데,무계획인데
싸우는거고,싸우는거고
맞지,맞지
말,말
뭔가,뭔가
하지만,하지만
된다면은,된다면은
뭐,뭐
왔지?,왔지?
갔을듯?,갔을듯?
{laughing},{laughing}
닮아,같아
그냥,그냥
내가,내가
하면서,하면서
있네,있잖아
그리고,그리고
게다가,게다가
해가지고,해가지고
응,응
같이,같이
그리고,그리고
때였는데,때였는데
의문인게이,의문인게
되게,되게
때,때
거기,거기
사람들은,사람들은
응,응
막,막
했네,했잖아
응,응
밤에,밤에
응,응
됐었거든?,됐었거든?
그래?,그래?
생각했는데?,생각했는데?
이해되는데,이해되는데
돼,돼
있었던,있었던
것들,것들
현실은,현실은
줘,줘
솔직히?,솔직히?
진짜,진짜
살아,살아
거야,거야
맞아,맞아
하지,하지
때,때
같애,같애
많아,많아
해서,해서
있으면은,있으면은
이런식이였거든?,이런식이였거든?
가고,가고
이런식이였는데,이런식이였는데
참,참
들었겠구나,들었겠구나
들어,들어
그때,그때
-십-,-십-
있고,있고
밥먹는것도,밥먹는것도
안들어,안들어
똑같네,똑같네
그렇다니까?,그렇다니까?
잔?,잤어?
친구집이였는데,친구집이였는데
그,그
자,자
안해,안해
그러니까,그러니까
응,응
-벌레-,-벌레-
때문에,때문에
있네,있잖아
살안,살았어
오마이갓,오마이갓
돌아다녀,돌아다녀
돼,돼
물이,물이
있네,있잖아
진짜,진짜
물을,물을
못하거든?,못하거든?
하는데,하는데
이주는,이주는
심함?,심함?
응,응
느껸,느꼈어
힘들겠다,힘들겠다
같은,같은
이런,이런
{laughing},{laughing}
재밌었는데,재밌었는데
넘어갔지?,넘어갔지?
그랬는지,그랬는지
기억나는게,기억나는게
같애,같애
했나?,했나?
없었는데,없었는데
그래?,그래?
그,그
아닌가,아닌가
언,없어
아니?,아니야?
싶어서,싶어서
어?,어?
아니연?,아니였어?
닮아,같아
가면서,가면서
없언,없었어
어?,어?
넘었으니까,넘었으니까
인,있어
적어놨었거든?,적어놨었거든?
어?,어?
갔다왔네,갔다왔네
계산하면서,계산하면서
육십팔만원이었네,육십팔만원이었네
그렇군,그렇군
냈고,냈고
응,응
또,또
언,없어
비자,비자
삼만원,삼만원
뭐지?,뭐지?
갔었거든?,갔었거든?
간,갔어
진짜?,진짜?
-두-,-두-
직전,직전
찾았다면은,찾았다면은
응,응
여기는,여기는
수가이,수가
여행사에,여행사에
이래저래,이래저래
많았어,많았어
곳에,곳에
했언?,했었언?
어,어
{laughing},{laughing}
위험하다,위험하다
청두,청두
청두?,청두?
했던,했던
썼던,썼던
아닌가,아닌가
난다,난다
막,막
그러는데,그러는데
중에,중에
아니?,아니야?
자살했잖아,자살했잖아
몰라,몰라
시도였나,시도였나
계정에다가,계정에다가
올려가지고,올려가지고
몰카를?,몰카를?
봐가지고,봐가지고
헐,헐
됐언,됐었어
개에바,개에바
가봔?,가봤어?
가봔,가봤어
좋아?,좋아?
유럽,유럽
맨해튼은?,맨해튼은?
알지,알지
그러면,그러면
어~,어~
가봔,가봤어
스위스,스위스
안가봔,안가봤어
싱가포르는?,싱가포르는?
가봔,가봤어
비싸지,비싸지
물가?,물가?
싶어,싶어
좋아,좋아
좋지,좋지
싶어,싶어
갬성이지,갬성이지
방콕,방콕
아,아
인?,있어?
또?,또?
응,응
경주,경주
경주?,경주?
마,마
안 된,안됬어
뭐지?,뭐지?
좋안,좋았어
있잖아,있잖아
뭐,뭐
많다이,많다
가봔?,가봤어?
응,응
어떤,어떤
가고싶고이,가고싶고
호캉스?,호캉스?
호캉스,호캉스
가봔?,가봤어?
아니,아니
같은데,같은데
태국,태국
푸켓,푸켓
푸켓,푸켓
가봔?,가봤어?
가봔,가봤어
{laughing},{laughing}
러브,러브
그냥,그냥
음식도,음식도
응,응
인?,있어?
-할-,-할-
있네,있잖아
그정도,그정도
보거든?,보거든?
레시피를,레시피를
하면서도,하면서도
하여간,하여간
만들면,만들면
응,응
잘못된거고,잘못된거고
맞춰가지고,맞춰가지고
끓였거든?,끓였거든?
못끓여?,못끓여?
해야지,해야지
없었고,없었고
{laughing},{laughing}
안먹어가지고,안먹어가지고
안좋아해,안좋아해
어때,어때
모로코,모로코
언제?,언제?
언젠가,언젠가
{laughing},{laughing}
아니?,아니야?
모로코,모로코
그래,그래
있네,있잖아
탔잖아,탔잖아
그러네?,그러네?
탔네,탔네
탔언?,탔었어?
아니연?,아니였어?
아니?,아니야?
거잖아,거잖아
하다,하다
같은데연,같은데였어
가고이,가고
막,막
묶여가지고이,묶여가지고
나지?,나지?
다시,다시
나거든?,나거든?
이런데였어?,이런데였어?
있는데였어?,있는데였어?
있어가지고,있어가지고
있는데지,있는데지
응,응
구십구퍼센트,구십구퍼센트
뭐라고?,뭐라고?
구십구퍼센트,구십구퍼센트
어떡하지?,어떡하지?
어떡핸?,어떡했어?
안가봤는데?,안가봤는데?
아프리카쪽,아프리카쪽
사람들,사람들
아진짜?,아진짜?
응,응
섞여가지고,섞여가지고
응,응
특이한가봐,특이한가봐
맞아,맞아
원앤온리,원앤온리
사막에서,사막에서
있었네,있었네
안나?,안나?
없는,없는
있고,있고
깜깜하고,깜깜하고
보이고,보이고
있는,있는
보연?,보였어?
평지에다가,평지에다가
그러다보니까,그러다보니까
그,그
안나?,안나?
{laughing},{laughing}
소름,소름
알지,알지
소름,소름
소름,소름
있겠지,있겠지
인?,있어?
뭐가?,뭐가?
거,거
거,거
같고이,같고
있네,있잖아
야외에서,야외에서
이런거,이런거
응,응
공연하고,공연하고
맞아,맞아
사라졌네,사라졌네
맞아,맞아
낙인데,낙인데
됬겐,됬겠어
갔으니까,갔으니까
그대로고,그대로고
받안?,받았어?
{laughing},{laughing}
원인가?,원인가?
받안?,받았어?
아니,아니
왔을걸?,왔을걸?
안됀,안됬어
학교에서,학교에서
돼?,돼?
한데이,한데
응,응
그,그
있네,있잖아
돌려주고,돌려주고
음,음
있으니까,있으니까
음,음
나는군,나는군
굉장히,굉장히
알아,알아
않애,않애
무던해,무던해
느꼈구나,느꼈구나
{laughing},{laughing}
무던하다,무던하다
비슷하거든?,비슷하거든?
많아?,많아?
인,있어
걔가,걔가
짜증난다,짜증난다
인?,있어?
그래서,그래서
언,없어
언,없어
짜증난다,짜증난다
감정이야,감정이야
없고이,없고
이런거,이런거
유투버들?,유투버들?
그렇지,그렇지
{laughing},{laughing}
최준최준,최준최준
뭐?,뭐야?
사장,사장
봐,봐
인,있어
보는거?,보는거야?
올라왔더라고,올라왔더라고
놀랍구려,놀랍구려
고구려,고구려
대학교?,대학교?
떠도는거?,떠도는거?
어,어
에?,에?
뭐지,뭐지
나온대,나온대
나온다고?,나온다고?
졸업장,졸업장
진짜?,진짜?
생겼는데,생겼는데
약간,약간
처인,처해있어
근데,근데
근데?,근데?
근데,근데
돼?,돼?
솔직히,솔직히
완전,완전
거잖아,거잖아
음,음
능력이고,능력이고
언더,언더
나왔었거든?,나왔었거든?
있네,있네
쭉,쭉
-네개-,-네개-
있언?,있었어?
나왔는데이,나왔는데
범위,범위
자기는,자기는
먹으니까,먹으니까
힘이래,힘이래
되더라,되더라
왜,왜
했네?,했잖아?
출신이거든?,출신이거든?
음,음
과학곤데,과학곤데
의대,의대
있잖아,있잖아
봉사들,봉사들
처음부터,처음부터
생각했는데,생각했는데
보니까,보니까
하는거야,하는거야
거고,거고
지원해주고,지원해주고
-그런-,-그런-
빠지니까,빠지니까
사람들,사람들
하고,하고
그런대,그런대
막,막
막,막
나오면서,나오면서
하는게,하는게
그,그
하니까,하니까
있고,있고
잘못됬지,잘못됬지
삼등이연,삼등이였어
아니?,아니야?
아니?,아니야?
그럼?,그럼?
뭐,뭐
뭐,뭐
애초에,애초에
약간,약간
근데,근데
막,막
있네,있잖아
약간,약간
그런다고,그런다고
응,응
솔직히,솔직히
없을거고,없을거고
뭐지?,뭐지?
문제,문제
맞아,맞아
있고이,있고
하거든?,하거든?
응,응
가니까,가니까
지금,지금
있고,있고
너무나,너무나
응,응
절,절
붙이고심,붙이고 싶어
또,또
모르겐,모르겠어
나와?,나와?
이,#이
돼?,돼?
느낌,느낌
건가?,건가?
껀가,껀가
배고파,배고파
이거?,이거?
나?,나?
할게,할게
뭐,뭐
에어팟,에어팟
{singing},{singing}
응,응
사투리인가?,사투리인가?
냅둬부러,내버려 둬
원래,원래
응,응
그럼,그럼
우리,우리
핸?,했어?
왜,왜
불만있냐?,불만있냐?
근데,근데
내가,내가
{laughing},{laughing}
들어봠쪄,들어본다
{laughing},{laughing}
사주겠다,사주겠다
참치먹어,참치먹어
