사투리,표준어
있지,있지
너네,너네
그만,그만
두믄,두믄
우리가,우리가
다니고,다니고
막,막
그냥,그냥
회사만,회사만
돈,돈
(()),(())
하는건,하는건
그거,그거
싸우는,싸우는
건,건
회사,회사
돈을,돈을
직원들한테,직원들한테
달라는,달라는
뜻이지,뜻이지
(()),(())
나라에거,나라에거
하는건,하는건
아니지,아니지
돈,돈
번거,번거
(()),(())
다른,다른
사람,사람
다른데,다른데
보기에는,보기에는
하지만,하지만
나도,나도
너네는,너네는
&name2&이는,&name2&이는
엄마,엄마
난,난
나한테,나한테
(()),(())
받고,받고
아니믄,아니믄
{laughing},{laughing}
아니,아니
성과급도,성과급도
하는거,하는거
봐.,봐.
&name3&이네도,&name3&이네도
보면,보면
저기,저기
작년보다,작년보다
성과급,성과급
올해,올해
영업을,영업을
더,더
많이,많이
성과급,성과급
계산을,계산을
어떻게,어떻게
했는지,했는지
작년만큼,작년만큼
안,안
(()),(())
노조하고,노조하고
이거,이거
뭐,뭐
하는,하는
허니까,허니까
이제,이제
허믄,허믄
불만이지,불만이지
&name3&이는,&name3&이는
자기가,자기가
회계하는,회계하는
아이니까,아이니까
회사,회사
돌아가는,돌아가는
돈,돈
돌아가는,돌아가는
사정이,사정이
뻔,뻔
하는,하는
거잖아,거잖아
뻔,뻔
(()),(())
많이,많이
잘,잘
오히려,오히려
안주고,안주고
그냥,그냥
그것도,그것도
데모도,데모도
안,안
하고,하고
하니깐,하니깐
막,막
사원들은,사원들은
뭐,뭐
하더라고,하더라고
근데,근데
그냥,그냥
넘어가고,넘어가고
막,막
그,그
대통령도,대통령도
막,막
하고,하고
기아차는,기아차는
막,막
막,막
이제,이제
으샤으샤,으샤으샤
했는데,했는데
그거,그거
으샤으샤하면,으샤으샤하면
돈이,돈이
쪼끔,쪼끔
늘긴,늘긴
느니깐,느니깐
샤워들,샤워들
입장에서는,입장에서는
(()),(())
응,응
근디,근디
이제,이제
올해,올해
놈들은,놈들은
다,다
죽네,죽네
사네,사네
월급을,월급을
받네,받네
못,못
받네,받네
(()),(())
문을,문을
닫네,닫네
안,안
단네,단네
하는디,하는디
우리,우리
&name3&이,&name3&이
처음,처음
들어,들어
갈,갈
때보다,때보다
완전히,완전히
더,더
주지,주지
지금,지금
십년,십년
다,다
되,되
가잖아.,가잖아.
그,그
때,때
보다도,보다도
줄어들었대,줄어들었대
그러니까,그러니까
직원들,직원들
입장에서는,입장에서는
거부하는지,거부하는지
밖에서,밖에서
보기에는,보기에는
그것만,그것만
받아지믄,받아지믄
(()),(())
또,또
다,다
하는,하는
거지,거지
다,다
그런거지,그런거지
근데,근데
그거,그거
또,또
(()),(())
수,수
있는거고,있는거고
아까,아까
다,다
입장에서,입장에서
각자,각자
그,그
처한,처한
(()),(())
자기,자기
입장에,입장에
따라서,따라서
생각이,생각이
달라,달라
(()),(())
보라,보라
의대생들도,의대생들도
막,막
막,막
들,들
(()),(())
시험,시험
안,안
(()),(())
어디도,어디도
다,다
이거는,이거는
하는,하는
아니,아니
그,그
아이고,아이고
일단,일단
한번,한번
연장,연장
해,해
줬잖아.,줬잖아.
안,안
-잘-,-잘-
(()),(())
의협에서,의협에서
지네가,지네가
시작은,시작은
해놓고,해놓고
그,그
최대집이가,최대집이가
의협,의협
회장,회장
할,할
때부터,때부터
예견된,예견된
그,그
사람이,사람이
되게,되게
감성이고,감성이고
그,그
사람이,사람이
그거에,그거에
따라,따라
틀려,틀려
으쌰으쌰,으쌰으쌰
하는,하는
그,그
사람,사람
회장,회장
되자마자부터,되자마자부터
걱정,걱정
했잖아,했잖아
했잖아.,했잖아.
그때,그때
올,올
때가,때가
최대집이가,최대집이가
원래,원래
스타일이,스타일이
그런,그런
하더라,하더라
우린,우린
잘,잘
몰라도,몰라도
지네가,지네가
뽑았지,뽑았지
(()),(())
(()),(())
뽑은,뽑은
사람들이,사람들이
시험,시험
(()),(())
일년,일년
늦어지는,늦어지는
거지,거지
뭐,뭐
일,일
년,년
동안,동안
공중에,공중에
떠,떠
버렸잖아,버렸잖아
할,할
수,수
없지,없지
뭐,뭐
그러니까,그러니까
병원은,병원은
뭐가,뭐가
문제냐,문제냐
인턴이,인턴이
안,안
들어올거잖아,들어올거잖아
인턴,인턴
안들어와,안들어와
병원이,병원이
인력난인건지,인력난인건지
이제,이제
요즘은,요즘은
막,막
간호사,간호사
제주도,제주도
간호사도,간호사도
(()),(())
뭐,뭐
언젠,언젠
안,안
했나,했나
맨날,맨날
(겅헌디)(근데),(겅헌디)(근데)
이제,이제
이,이
핑계에,핑계에
매스컴,매스컴
뭔가,뭔가
만들어졌던데,만들어졌던데
(()),(())
난,난
으샤으샤,으샤으샤
안,안
할,할
수가,수가
도에서,도에서
돈,돈
얼마,얼마
주고,주고
병원에서,병원에서
얼마,얼마
주고,주고
자기가,자기가
조금,조금
내고,내고
해서,해서
몇,몇
년이,년이
되면,되면
그게,그게
통장을,통장을
만들어,만들어
어,어
그러니까,그러니까
보조를,보조를
월급으로,월급으로
매달,매달
너네한테,너네한테
주는게,주는게
아니고,아니고
통장에,통장에
입금을,입금을
되는거라,되는거라
도에서,도에서
얼마,얼마
병원에서,병원에서
얼마,얼마
내가,내가
얼마,얼마
그래서,그래서
그거를,그거를
우리가,우리가
돌보미도,돌보미도
노조를,노조를
(()),(())
해도,해도
아니,아니
엊그저께부터,엊그저께부터
(()),(())
처우가,처우가
너무,너무
막,막
(()),(())
많이,많이
올,올
어제,어제
막,막
왜냐하면,왜냐하면
제주도가,제주도가
육지보다,육지보다
(()),(())
어두운,어두운
시절에는,시절에는
그냥,그냥
그러려니,그러려니
(()),(())
일년에,일년에
천만,천만
원,원
정도가,정도가
차이가,차이가
막,막
육지들,육지들
막,막
올라가고,올라가고
하는거,하는거
졸업한,졸업한
아이들도?,아이들도?
제주도에,제주도에
안,안
붙어,붙어
다,다
제주도도는,제주도도는
간호사는,간호사는
그추룩,그추룩
(()),(())
((간호사도)),((간호사도))
말,말
할,할
(()),(())
어서,어서
아무래도,아무래도
다,다
지네,지네
먹고,먹고
살,살
궁리,궁리
아이고,아이고
아무데도,아무데도
아무데도,아무데도
다,다
마찬가지,마찬가지
다,다
똑같애,똑같애
각자,각자
지,지
입장이,입장이
각자,각자
(()),(())
유리하게,유리하게
다,다
각자,각자
입장,입장
(()),(())
맞아,맞아
다,다
마찬가지,마찬가지
사람,사람
사는게,사는게
다,다
마찬가지,마찬가지
(()),(())
아고,아고
커피,커피
맛,맛
아니,아니
뭐,뭐
디카페인,디카페인
안,안
아,아
(()),(())
어?,어?
물,물
뜨거운,뜨거운
물,물
(()),(())
나,나
것,것
좀,좀
해,해
너무,너무
많음,많음
이리,이리
좀,좀
이리,이리
좀,좀
줘봐바,줘봐바
그거,그거
한번,한번
어떤,어떤
맛인지.,맛인지.
나,나
디카페인,디카페인
집에서도,집에서도
안,안
조금,조금
자이,자이
색깔만,색깔만
아유,아유
하나도,하나도
안,안
진한데,진한데
아고,아고
물,물
맛,맛
나,나
오늘,오늘
아침에도,아침에도
한,한
통,통
다,다
먹고,먹고
또,또
먹고도,먹고도
잘자,잘자
아,아
자는건,자는건
상관,상관
물은,물은
그냥,그냥
수돗물,수돗물
먹지?,먹지?
아니,아니
정수기에거,정수기에거
물,물
컵에거,컵에거
컵으로,컵으로
좀,좀
놔,놔
아이고,아이고
아이고,아이고
아이고,아이고
아이고,아이고
저거,저거
(()),(())
정수기,정수기
이제는,이제는
필터,필터
갈아야,갈아야
될때,될때
되니까,되니까
(()),(())
이만,이만
구천원,구천원
나,나
알아봤거든,알아봤거든
이만,이만
구천원인가?,구천원인가?
아,아
이만,이만
구천원?,구천원?
(()),(())
&name1&랑,&name1&랑
나랑,나랑
돈,돈
(()),(())
만원어치,만원어치
정도,정도
먹을거야,먹을거야
만원은,만원은
모르지,모르지
더,더
먹을,먹을
수,수
삼다수,삼다수
병,병
그거,그거
큰,큰
병,병
너네,너네
열두개,열두개
더,더
먹으나?,먹으나?
야,야
&name4&야,&name4&야
너,너
이런거,이런거
살,살
때,때
나도,나도
사줘.,사줘.
(()),(())
이거,이거
어디서,어디서
이거,이거
카이완가,카이완가
카와이안가,카와이안가
일본,일본
사이트에,사이트에
있거든,있거든
거기서,거기서
옛날에,옛날에
막,막
오래,오래
전에,전에
뚜껑,뚜껑
응,응
그,그
사과,사과
하는거랑,하는거랑
(()),(())
좋아,좋아
거,거
꽉,꽉
진공으로,진공으로
되는거,되는거
좋다,좋다
(()),(())
나,나
사지도,사지도
그때,그때
뭐,뭐
살때,살때
보,보
왔더라,왔더라
이거,이거
이거,이거
살,살
수,수
있는,있는
방법,방법
나,나
두개,두개
하난,하난
서실에서,서실에서
쓰고,쓰고
하난,하난
집에서,집에서
쓰고,쓰고
찾아보면,찾아보면
(()),(())
아니,아니
사게되면,사게되면
나도,나도
두개,두개
아니,아니
그,그
사이트가,사이트가
있어,있어
거,거
몰라,몰라
여기것도,여기것도
(()),(())
무신,무신
아,아
이거,이거
팔지,팔지
다이소,다이소
이거,이거
다이소에서,다이소에서
팔거,팔거
이거,이거
뭐잖아,뭐잖아
실리콘,실리콘
실리콘이라도,실리콘이라도
다이소,다이소
에,에
다이소거는,다이소거는
(()),(())
(()),(())
쓰고,쓰고
싶으지,싶으지
나도,나도
싸구려,싸구려
냄새가,냄새가
폴폴,폴폴
날,날
너무나구,너무나구
오래가지고,오래가지고
않애,않애
(()),(())
나도,나도
갈,갈
일이,일이
저거,저거
그,그
때,때
다이소는,다이소는
절대로,절대로
뭔가,뭔가
사고,사고
싶지도,싶지도
않은,않은
(()),(())
(()),(())
키친,키친
주방용품,주방용품
물병,물병
식기,식기
요리,요리
접시,접시
이건,이건
뭐,뭐
중에,중에
들어가나,들어가나
수저,수저
포크,포크
실리콘,실리콘
어,어
실리콘,실리콘
나,나
사이트,사이트
이름도,이름도
잘,잘
외우지,외우지
아니,아니
이,이
실리콘,실리콘
종류,종류
막,막
뭐,뭐
뚜껑들도,뚜껑들도
막,막
몰라,몰라
요거,요거
제일,제일
오른쪽엔,오른쪽엔
모던,모던
클리어,클리어
아,아
아까,아까
토마토,토마토
토마토,토마토
다용도기,다용도기
이거,이거
아니냐?,아니냐?
요거다,요거다
덮개,덮개
파스텔,파스텔
파스텔,파스텔
색깔,색깔
이거,이거
하나에,하나에
삼천원,삼천원
되겠습니다,되겠습니다
컵,컵
뚜껑,뚜껑
이거,이거
이거,이거
이거,이거
이,이
있다,있다
이것,이것
조금,조금
사믄,사믄
뭐가,뭐가
들어,들어
택배비가,택배비가
많이,많이
들어,들어
하나에,하나에
사천원이래,사천원이래
그건,그건
얼마,얼마
이상이지?,이상이지?
파스텔,파스텔
색깔,색깔
색깔은,색깔은
아무거나,아무거나
상관,상관
중국건거,중국건거
써진건,써진건
이거,이거
원산지,원산지
(()),(())
원산지,원산지
한,한
말인거,말인거
다른,다른
것도,것도
보자,보자
이,이
일본것만,일본것만
일본서,일본서
지네나라,지네나라
(()),(())
수입,수입
나,나
어저께,어저께
신발은,신발은
하나,하나
겨울에,겨울에
게이트볼을,게이트볼을
때,때
발,발
발,발
것도,것도
이만얼만디,이만얼만디
배송비가,배송비가
너무,너무
쳐,쳐
있잖아,있잖아
배송비가,배송비가
육,육
천원,천원
칠만,칠만
얼마,얼마
그것도,그것도
몇,몇
프로,프로
할,할
막,막
거긴,거긴
어디,어디
사이트냐면,사이트냐면
카멜,카멜
브라운,브라운
{laughing},{laughing}
사이트마다,사이트마다
다,다
어,어
난,난
다,다
놔둬.,놔둬.
나,나
뭐,뭐
산거냐면,산거냐면
산,산
거,거
아,아
신발인데,신발인데
게이트볼,게이트볼
할,할
때,때
우리,우리
안에,안에
털,털
(()),(())
발,발
한거,한거
어,어
그런거,그런거
하나,하나
사야지,사야지
(()),(())
여기,여기
보니까,보니까
그거,그거
하나,하나
있드라고,있드라고
(()),(())
되지도,되지도
안,안
(()),(())
확확,확확
안,안
넘어가면,넘어가면
답답해,답답해
왜,왜
안,안
(()),(())
꼼짝도,꼼짝도
안,안
이런,이런
것,것
까지,까지
이런,이런
거,거
나,나
필요도,필요도
아이디,아이디
(()),(())
편하긴,편하긴
다,다
놔두긴,놔두긴
(()),(())
종이,종이
한,한
장에,장에
가득,가득
채,채
{laughing},{laughing}
막,막
다녀,다녀
아니,아니
같은,같은
것도,것도
못하는,못하는
이유가,이유가
막,막
이거,이거
저거,저거
막,막
이제는,이제는
같은,같은
(()),(())
안,안
된다,된다
안,안
된다,된다
이거여,이거여
저거여,저거여
막,막
&name5&,&name5&
병원에는,병원에는
안,안
있고?,있고?
몰라,몰라
간병인,간병인
하니까,하니까
막,막
봉사활동,봉사활동
아이들,아이들
하는거,하는거
다니는,다니는
거,거
무슨,무슨
책,책
읽어주고,읽어주고
(()),(())
무슨,무슨
전통놀이,전통놀이
